# BEAST v1.6.1, Build r3651
# Generated Sun Nov 08 18:54:00 EST 2015 [seed=1447026808856]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Felis/Lynx/Puma)	tmrca(Lion/Leopard)	tmrca(untitled3)	yule.birthRate	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
211200	-8127.675080879595	-26.615482576563913	-8101.059598303031	29.68026461293705	7.428737024200928	3.5520967076760686	7.428737024200928	0.06977850151882233	2.0883214353819746	0.4237126180005892	0.028215809446822646	0.0157925765795593	0.027933432349331253	0.012081255407476042	-0.43576698121706653	-8101.059598303031	-23.538092407854094
211400	-8125.639047784862	-25.6060516241785	-8100.032996160683	23.642025317496223	6.033447722051242	3.264602923088754	6.350689831035772	0.06977850151882233	2.0883214353819746	0.4237126180005892	0.03272238730886673	0.06369563023722442	0.032144483823663854	0.06021026233201413	-0.12916648744474926	-8100.032996160683	-21.987671898924802
211600	-8127.683343563956	-26.745882789637207	-8100.937460774319	27.909089072912305	6.096498333064276	3.8426649865053224	6.406661238812859	0.09166996881152471	2.0883214353819746	0.4237126180005892	0.02617271452548624	0.051938333538422754	0.026797225957107474	0.04999715201146065	0.20388187856109824	-8100.937460774319	-23.286991135976628
211800	-8126.445332679572	-27.353961888966662	-8099.091370790606	28.179893614584167	8.019994009532528	4.267523393730544	8.019994009532528	0.03456329503219948	2.0883214353819746	0.4237126180005892	0.02613790199391742	0.051938333538422754	0.025566098671502127	0.04224960099151873	-0.07421375350510981	-8099.091370790606	-23.861358240296276
212000	-8126.982509657754	-27.97189297254981	-8099.010616685205	32.00027373172154	7.513392391381101	4.560334477110114	8.386829137091768	0.0745546714511019	2.0883214353819746	0.4237126180005892	0.023797257738780657	0.07234147784874585	0.023367606640313836	0.042002074334811866	-0.2817543451834843	-8099.010616685205	-24.402691488927815
212200	-8128.396110110635	-28.341900494050414	-8100.054209616585	34.75010426340838	7.611197240356971	3.9856366977215654	8.332625628792078	0.08097788836909427	2.0883214353819746	0.4237126180005892	0.023797257738780657	0.09000244780804646	0.022620644876092447	0.0563410090007242	0.3420211370939255	-8100.054209616585	-24.986167991865635
212400	-8127.779428945328	-26.43682478835197	-8101.3426041569755	27.97001608035181	6.756685356589733	3.7012973917873024	7.738167787399956	0.053719526918411954	2.0883214353819746	0.4237126180005892	0.02432280089860569	0.030024124785251505	0.023984434232074362	0.020636050344820887	-0.3599674234924414	-8101.3426041569755	-23.308550735328623
212600	-8128.082345289528	-27.100398575784663	-8100.981946713744	34.02589506649086	7.738167787399956	3.7012973917873024	7.738167787399956	0.04746826416323295	2.0883214353819746	0.4237126180005892	0.022765780211880884	0.04827853245872858	0.021730271048512648	0.05473506750653197	0.2760570428578363	-8100.981946713744	-23.865662300656215
212800	-8129.693384378102	-27.97482338830915	-8101.718560989792	33.668097020921664	8.401847883190793	4.243157409921285	8.401847883190793	0.041431347788252235	2.0883214353819746	0.4237126180005892	0.022765780211880884	0.041052742797225594	0.022328854490655803	0.03645233011943806	0.23274191137183034	-8101.718560989792	-24.307678493883927
213000	-8127.7092325156655	-28.42599768730321	-8099.283234828362	34.709184813404335	8.564833182814683	4.165776175947821	8.564833182814683	0.06458678282944187	2.0883214353819746	0.4237126180005892	0.022765780211880884	0.044390475771802176	0.02185037694314954	0.044551347210952164	0.12462718553825178	-8099.283234828362	-24.665349973181485
213200	-8125.442238229486	-26.107034513081306	-8099.335203716405	25.218700991900526	6.735650245185684	3.3755619337664804	6.735650245185684	0.04277032473994506	2.0883214353819746	0.44724386711747577	0.028904752867244695	0.05889987932918842	0.02848974833763429	0.05340832046436495	-0.01738831461917479	-8099.335203716405	-22.83389523983224
213400	-8124.84746734177	-26.159249538441472	-8098.688217803329	24.6039590558214	5.749264751146464	2.863828932430972	5.749264751146464	0.09090814016651425	2.0883214353819746	0.44724386711747577	0.03373373909216034	0.055059307155171155	0.03327569632769207	0.04279532299668852	0.006613590143406823	-8098.688217803329	-22.13500708352868
213600	-8125.776275064464	-26.81442783880318	-8098.961847225661	15.172290995448066	4.620923490078359	2.0136913596076376	4.620923490078359	0.1659516200123196	2.0883214353819746	0.44724386711747577	0.04662193474257597	0.11844760338679108	0.048516664999518455	0.12362261886701906	-0.22163548589992096	-8098.961847225661	-20.413373486938767
213800	-8129.787332539064	-27.970956321727606	-8101.816376217336	16.18648391819946	3.778783611446812	2.5522869632063907	4.40378678462476	0.17252391112781404	2.0883214353819746	0.44724386711747577	0.04285693734070914	0.02150645548855532	0.04323547651323704	0.011306505187900492	-0.09565219588773238	-8101.816376217336	-21.219508159492026
214000	-8126.032594343463	-26.805407818473327	-8099.2271865249895	17.371169096857724	4.77747744426905	2.116806448518639	4.77747744426905	0.14994724734542236	2.0883214353819746	0.44724386711747577	0.041799924185428154	0.0740461312102183	0.04110232954563677	0.05272823393629642	0.33225903127951156	-8099.2271865249895	-20.899764868556623
214200	-8125.999950739341	-28.5155940853728	-8097.4843566539685	16.68514629732949	3.5341258797737805	2.048356320173208	3.933144386404061	0.16072547008612065	2.0883214353819746	0.44724386711747577	0.04522319331174578	0.11241127919748736	0.045243878208182965	0.08609730709622339	0.016839034864101855	-8097.4843566539685	-20.38041266981194
214400	-8129.8684740793315	-31.50426169184707	-8098.364212387484	18.049712340467007	4.563728888145746	2.645568101324068	5.079878546566807	0.2728134372907407	2.0883214353819746	0.44724386711747577	0.036212544913168845	0.027053614272723323	0.03621068980934718	0.0288988255643309	-0.1285944744434734	-8098.364212387484	-26.095163229198732
214600	-8128.635970450016	-29.68585652121346	-8098.950113928803	16.949292028423525	4.6495322812680575	2.529118846246479	4.856278907481247	0.24364090701172994	2.0883214353819746	0.44724386711747577	0.04064429240872105	0.005487923361052272	0.040524389035117264	0.004083308008727734	0.2500300091039653	-8098.950113928803	-24.339808181015478
214800	-8123.773805056513	-25.94720357790178	-8097.826601478611	19.238549841839863	4.91164247367096	2.939000902221104	5.494211971193897	0.1102235109283924	2.0883214353819746	0.44724386711747577	0.03287084133084097	0.005487923361052272	0.03290770866793664	0.0035842741277907204	0.028543406146899937	-8097.826601478611	-21.3034770219575
215000	-8125.483029342886	-24.919534571736172	-8100.56349477115	19.76022953739627	6.221651920263488	2.939000902221104	6.221651920263488	0.06773229833748906	2.0883214353819746	0.44724386711747577	0.03287084133084097	0.0017077631708533809	0.032888826706957384	0.0014477004249952184	0.08681942163718673	-8100.56349477115	-21.408584011750513
215200	-8126.700200580812	-28.034519100264315	-8098.665681480547	31.9769079004785	7.992441835562349	4.121642790327	8.32783021486253	0.027779919492010825	2.0883214353819746	0.44724386711747577	0.02246256508488698	0.012252487663056604	0.02246247555580018	0.010411740647399878	0.10164723565083758	-8098.665681480547	-24.736523347027873
215400	-8123.646025167992	-24.94460598564952	-8098.701419182343	19.185125985188503	5.5735071516835655	2.883370583617761	5.5735071516835655	0.08819516812688659	2.0883214353819746	0.44724386711747577	0.03480808454187536	0.00819868774173985	0.034790171461624886	0.005443604690319378	0.14984818093763502	-8098.701419182343	-20.934492674981133
215600	-8127.8817278468105	-28.45522636333448	-8099.426501483476	28.759686380668732	7.20226401106961	4.309400722566113	8.329999578672474	0.10325365814505666	2.5202463116909652	0.44724386711747577	0.023289690029187994	0.029234210741920695	0.02310369474733822	0.02194766626754763	0.015212735578749014	-8099.426501483476	-25.04542799969388
215800	-8126.512078573941	-27.84307932793839	-8098.668999246002	28.958317563097832	6.44986337391425	3.718058643330141	7.186945221928006	0.10368153103825666	2.5202463116909652	0.44724386711747577	0.02699382034228226	0.027712104668851125	0.026663440284410103	0.02091396352766624	-0.2518891516002255	-8098.668999246002	-24.46361914003258
216000	-8128.259635776177	-26.341054717316943	-8101.91858105886	17.277595292262095	4.810263097695257	2.377447159671017	4.810263097695257	0.058656447273453316	2.5202463116909652	0.44724386711747577	0.04101642548490552	0.05231577985727583	0.040456657306885656	0.053615996070767606	-0.28667735415744494	-8101.91858105886	-20.722982103668695
216200	-8125.902225911462	-26.38152549704762	-8099.520700414414	22.854124515102534	5.521846219498255	3.117452050947069	6.320623382698231	0.09186400689360302	2.5202463116909652	0.44724386711747577	0.03128015529198663	0.05822068904665599	0.031248099410560736	0.0403870798431559	0.13671351279283236	-8099.520700414414	-22.161788885195815
216400	-8126.9089869488225	-26.835835028186093	-8100.0731519206365	25.034102649030824	6.273894585209712	3.117452050947069	6.320623382698231	0.10038001098348846	2.5202463116909652	0.41604953395086797	0.03128015529198663	0.1319856005852237	0.028425902119532977	0.10454361728564471	0.007907373972633571	-8100.0731519206365	-22.90392025696114
216600	-8127.433149193854	-26.580840486080696	-8100.852308707773	21.722522961764852	5.518222946344752	2.467034661807776	5.518222946344752	0.0534391949005985	2.5202463116909652	0.41245943574876653	0.04000646988687291	0.11964075155691908	0.03778249430371624	0.09809988691581514	-0.6296913407791418	-8100.852308707773	-21.626322726572962
216800	-8127.6443703529385	-26.435361744051534	-8101.2090086088865	21.639765248419955	4.964963374608542	3.3290577006259996	5.518222946344752	0.09976370084759546	2.5202463116909652	0.41245943574876653	0.038146537575265635	0.15304717216486727	0.038284412669445246	0.1433604764789834	0.5809509364851311	-8101.2090086088865	-21.4524441240301
217000	-8131.876787855036	-26.54973478710736	-8105.327053067928	18.954876003625316	4.405599679909967	3.296320852151305	4.736082201330667	0.09976370084759546	2.5202463116909652	0.41245943574876653	0.04647401106134552	0.1371023678152342	0.0435636905939935	0.09506782195440655	-0.02178813930587642	-8105.327053067928	-20.857166814487982
217200	-8125.159398522487	-26.677002965597193	-8098.48239555689	23.077871486037655	5.156345023592904	3.54668424617522	5.788036460830073	0.10094699018412383	2.5202463116909652	0.41245943574876653	0.039513550659804095	0.1371023678152342	0.03672778207700952	0.0978430305717816	0.09807102079842835	-8098.48239555689	-22.013798854304554
217400	-8129.971619416019	-27.83691473464849	-8102.134704681371	19.990402170232656	5.189392329339463	2.3751004909954547	5.189392329339463	0.14042287948255155	2.5202463116909652	0.41245943574876653	0.039513550659804095	0.1371023678152342	0.0366385996711363	0.09323699166115779	-0.23013786629746816	-8102.134704681371	-22.402362489359113
217600	-8129.350361658911	-25.80299277112335	-8103.547368887788	21.99864431226074	6.209654949431823	3.0149940084992015	6.209654949431823	0.057876974215724804	2.5202463116909652	0.41245943574876653	0.03357435864292318	0.04947029650112794	0.03296636684336814	0.041550983049923315	-0.4412042995280823	-8103.547368887788	-22.026322657782742
217800	-8132.019878859447	-26.296858770850484	-8105.723020088597	24.570032928749157	6.209654949431823	3.122865621404499	6.209654949431823	0.07337360921621734	2.5202463116909652	0.41245943574876653	0.03357435864292318	0.05831864942638797	0.03291444262512107	0.05963894059032258	-0.3059691537527529	-8105.723020088597	-22.557346084879853
218000	-8129.612792782193	-26.679023541923236	-8102.93376924027	24.787266770034293	6.402241691549526	3.0955127263036193	6.402241691549526	0.04303417631149914	2.5202463116909652	0.41245943574876653	0.0322006618183165	0.1429997375545341	0.030692678243119338	0.12579185629709755	-0.4911167665066432	-8102.93376924027	-22.758199023893482
218200	-8132.103836909836	-28.10817191479603	-8103.99566499504	27.24139357917688	7.793639577385758	4.110855891959778	7.793639577385758	0.10234338272000724	2.5202463116909652	0.4149196184786995	0.024247397883480234	0.11596317336664089	0.024399090737030248	0.08805214204443375	-0.13487355592850064	-8103.99566499504	-24.41520073286608
218400	-8128.1393575041175	-28.151327003556535	-8099.988030500561	28.408238386213846	7.1611504591891535	4.863677755743537	8.1996098003285	0.030735424519859243	2.5202463116909652	0.4149196184786995	0.02534136649765451	0.046940142981470694	0.025302410908651287	0.049789698639587425	-0.13705852409546626	-8099.988030500561	-24.253466845718236
218600	-8127.221491053246	-27.246788588813278	-8099.974702464432	28.863264923405186	7.1200727228016545	4.5678553280641205	7.5995390910748055	0.08340555770743578	2.3693116258049067	0.4149196184786995	0.023177485593483167	0.040877125728177824	0.023397604097418954	0.04580592013353932	0.3276324532672355	-8099.974702464432	-23.691639660776033
218800	-8123.632364388783	-26.05885768111463	-8097.5735067076685	24.09771916927813	5.889190089137766	3.6220585293011336	6.223340074811062	0.08165967793445787	2.3693116258049067	0.4149196184786995	0.03244223594284821	0.07790027540151245	0.03022236638966659	0.043313831312041626	0.15495070730732682	-8097.5735067076685	-22.284818276790844
219000	-8126.777807769344	-27.465050227778146	-8099.312757541566	31.100486618909418	7.3242010826262804	3.772235233933745	7.607180834212363	0.03509525561945425	2.3693116258049067	0.4149196184786995	0.027949543342234782	0.07790027540151245	0.027423470601586942	0.05827561076493233	0.36338361936372227	-8099.312757541566	-24.115646141115526
219200	-8127.179779264995	-27.315436632687884	-8099.864342632307	29.74717353605368	6.767559067849164	4.511411762749931	7.602019913264027	0.0499054654884768	2.3693116258049067	0.4149196184786995	0.023631166056446013	0.10990275998247136	0.02319325671045189	0.0996396397002789	0.3209606593439148	-8099.864342632307	-23.555876293384795
219400	-8125.445263567183	-26.326224021341307	-8099.119039545842	20.60585202310969	5.297858385555038	3.063054583270332	5.7191455914253275	0.0499054654884768	2.3693116258049067	0.4149196184786995	0.035131303901064705	0.10616314241470755	0.03593509556148813	0.09044193418579329	0.1378610299592648	-8099.119039545842	-21.778402138931423
219600	-8128.34431520753	-26.551907279349024	-8101.792407928181	23.926078298330516	5.218454788967086	3.4183958135288006	5.899896297773409	0.07458764563587018	2.3693116258049067	0.4149196184786995	0.033380478735485206	0.10616314241470755	0.03278639130742866	0.10062445634833773	0.18409219313660463	-8101.792407928181	-22.077340935421873
219800	-8126.864777512943	-27.90818773699047	-8098.956589775952	29.044759494478917	6.861156160685848	4.600025872513422	7.712658086106402	0.07458764563587018	2.3693116258049067	0.4149196184786995	0.02553482349543846	0.17894921383073717	0.025656347664493137	0.13762456398784711	-0.1057542450467879	-8098.956589775952	-23.89130146197518
220000	-8131.814890412389	-26.969009446311677	-8104.845880966078	17.552626031218896	4.364059201621687	2.3501640778578294	4.364059201621687	0.07458764563587018	2.3693116258049067	0.4149196184786995	0.0410715279946894	0.18479047228111967	0.03794214216311263	0.08755050503668123	-0.11150709762044703	-8104.845880966078	-20.359230452075806
