# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:36:19 EST 2016 [seed=1451770534910]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
5600	-337787.7924377234	-927.6233941285591	-336860.1690435948	943182.7456977915	415752.01802435133	251481.78310874588	518686.6609575053	243963.24000640432	4405584.224366964	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.076357472948801E-7	-106899.05762726557	-111210.06453240069	-118751.04688392853	-913.2777599854246
5700	-337752.0277195148	-936.3349494635519	-336815.69277005125	1100688.4579154183	486863.1300129766	293924.07673098	606650.9743941874	291889.65773179784	5268505.229466115	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.934115636259757E-7	-106886.38864146914	-111194.08248101782	-118735.22164756428	-921.9627764658486
5800	-337597.8101219009	-936.2793070220619	-336661.5308148789	1091628.860051771	483291.82430982933	291768.04423064744	602200.9843433573	289748.54838281206	4445124.333529635	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.985355581718012E-7	-106844.09075371381	-111140.6846288289	-118676.75543233617	-922.0697178571933
5900	-337570.01089082914	-943.0982509971917	-336626.91263983195	1221779.4709836908	540912.8056654737	325541.7014606298	673999.0366707522	324294.12698438135	4810163.801119345	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.354481730021135E-7	-106830.95535529096	-111128.59731948498	-118667.35996505602	-928.9042994288098
6000	-337549.3323986587	-938.4275883971062	-336610.90481026156	1125890.12775344	498460.15777613374	298836.9646811886	621101.3358179582	298842.43820709054	4499049.717247747	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.895677593312149E-7	-106824.36036120639	-111123.7143585913	-118662.83009046387	-924.218849069048
6100	-337461.84319556114	-926.1700591149228	-336535.6731364462	885057.011318559	394527.4670331768	232475.28398352978	488244.8814982311	234918.65564402583	5401240.633334098	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.7720623950702E-7	-106793.74858568427	-111102.57241464907	-118639.35213611287	-911.5381208263227
6200	-337450.87853453285	-934.9331434974108	-336515.94539103546	1062274.7043562725	473524.91765330057	279024.52656223165	586007.6588448365	284664.83714858914	4404579.885449538	2.4977769972659254	2.9262546305549706	2.013975561133141	0.78122717866113	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.308632404256975E-7	-106782.19230386485	-111098.080782776	-118635.67230439461	-920.6875222574961
6300	-337320.12684172764	-938.4773761212758	-336381.6494656064	1115454.641125382	497230.67387260194	292430.90948548994	615344.5621108022	298915.8194772369	4569732.923197657	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.960189182276278E-7	-106729.80925733261	-111065.84919839402	-118585.99100987976	-924.1111009178816
6400	-337034.7056561261	-932.7395470291406	-336101.96610909695	1023554.9712676152	456265.0145913379	268307.8140060207	564647.77891422	275647.28121138836	4569732.923197657	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.585108317988777E-7	-106658.90854589244	-110960.79713888094	-118482.26042432355	-918.2873775680093
6500	-336913.8573634618	-921.3596824757268	-335992.49768098607	832767.7808252305	369935.40142468683	218296.14346081196	459399.3395508097	224267.55876201857	4569732.923197657	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.322857470286909E-7	-106630.56289090036	-110938.90404628619	-118423.03074379949	-906.7014370127256
6600	-336902.5791563807	-921.3377338534044	-335981.24142252735	830322.9430862275	369935.40142468683	218296.14346081196	459399.3395508097	218482.90785922616	4605463.768353602	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.677948288666807	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.84282670599276E-7	-106627.56573317709	-110930.69398831065	-118422.98170103962	-906.61748029217
6700	-336768.0009471769	-920.1051854376635	-335847.89576173923	1003028.4216454917	368814.72680700425	217634.84166008572	458007.64473806124	217821.04027831243	3537392.3861835934	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.872734964134053E-7	-106581.4036756599	-110880.49580163858	-118385.99628444071	-905.6457544660628
6800	-336741.91423820733	-933.4896435078102	-335808.4245946995	1221378.5395575883	450077.23338916566	265148.0311295777	558922.4036670969	264437.91779209836	3537392.3861835934	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.090189368646948E-7	-106573.10226421541	-110870.48250536216	-118364.83982512193	-919.2291381868296
6900	-336744.6370049003	-930.3472793771818	-335814.28972552315	1202911.9324068646	443250.14559201855	261139.1310473548	550471.7881355706	253031.31974172214	4801967.416683699	2.8563667108022095	2.9262546305549706	2.013975561133141	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.214386614364542E-7	-106575.5721726398	-110873.61205815077	-118365.10549473258	-915.7659184767396
7000	-336206.30722652405	-926.2315088317843	-335280.07571769226	1117067.3205026134	411618.0404480323	242503.19706595407	511187.9172688262	234973.99163841948	4070435.1269186283	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.845647432758476E-7	-106547.36912447293	-110855.07794850077	-117877.62864471854	-911.5314786631263
7100	-336194.52944472455	-925.2818978709423	-335269.2475468536	1018900.5762273911	383080.0321783372	232976.85768065057	491106.7404081152	225743.42470919978	5106303.540162395	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.197425087575452E-7	-106546.66246711981	-110855.98489937639	-117866.6001803574	-910.3161827994637
7200	-336136.95574336423	-925.297443196879	-335211.65830016736	1022041.3939280569	384294.54527040565	232889.02556993515	489683.15641916427	225743.42470919978	5106303.540162395	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.197425087575452E-7	-106520.53534075968	-110846.09852841691	-117845.02443099073	-910.3317281254004
7300	-336121.7230710236	-931.4428758861673	-335190.2801951374	1164975.1385450193	438038.6095692713	266459.17630513123	558165.9474672258	257313.9200022842	4688661.1488682795	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.068969753976632E-7	-106511.29062248833	-110832.61194298175	-117846.37762966736	-916.6932563621209
7400	-336099.3367981665	-925.5167406811406	-335173.82005748537	1034848.1426935619	389109.9702839824	236695.8526234382	495819.1595167071	228572.11574156987	4898992.558126061	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.08360248160397E-7	-106508.6026502416	-110828.39266053397	-117836.8247467098	-910.6049120382617
7500	-336091.23071324645	-921.4430486483536	-335169.7876645981	970247.491242715	364819.68407741154	221920.05543701412	464867.5257598735	214303.44484076483	4246172.558199148	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.646723675932287E-7	-106506.5742633079	-110823.15590124993	-117840.05750004023	-906.6141442546084
7600	-336104.77717765485	-934.5272616525854	-335170.24991600227	1209782.0098099425	454886.2992225882	276707.63707912917	579633.9332852437	267210.63908816496	4067522.0654644277	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.7158774172478859	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.736690882645395E-7	-106501.72066312749	-110824.93440290978	-117843.59484996501	-919.9617649130803
7700	-336096.70445694297	-922.1892683244984	-335174.51518861845	979525.2302805776	366156.3189918515	224042.10819179678	469312.7004499444	216352.66573965218	4403132.645513777	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.8258359856994532	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.555353099586813E-7	-106503.3662377349	-110826.65826676479	-117844.49068411879	-907.3335729749133
7800	-336099.038025232	-929.6118009982947	-335169.4262242337	1127933.4441988566	419897.0392900305	235043.26951572765	540418.4336049646	249132.33461013442	4677507.631873897	2.8563667108022095	2.9262546305549706	2.553908905689369	0.695569166453461	0.7239312961458432	0.8258359856994532	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.298104372579337E-7	-106505.24611058837	-110826.70320214593	-117837.4769114994	-914.8365898476804
7900	-335866.17094032967	-929.0017121510663	-334937.1692281786	1161391.9726199168	414763.0019438779	231325.95285009238	531871.4692362538	244763.95861854183	4380889.883010988	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.8258359856994532	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.431451631273479E-7	-106502.0298591133	-110820.21190165779	-117614.92746740756	-913.9798929309411
8000	-335871.9208260447	-936.8761797758671	-334935.0446462688	1334520.4442034587	476591.6405851106	265809.66687490913	611157.4439275054	282135.2788026924	4857632.001683449	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.8258359856994532	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.291438699458242E-7	-106501.04979213486	-110819.28177175486	-117614.71308237911	-921.8961841608796
8100	-335878.05695216946	-945.5426561214431	-334932.51429604803	1485934.6416206195	544232.4158083339	303534.9864108795	697896.6138381404	322177.6281661961	4789972.410132583	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.8258359856994532	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.385210860399019E-7	-106506.63316715343	-110815.58460116615	-117610.29652772845	-930.7092705811175
8200	-335860.2028690543	-931.6351768213696	-334928.5676922329	1196111.7732319264	433865.2593728351	241979.86334989927	556630.5907849384	257744.13685095473	4775593.57521513	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.8258359856994532	0.9567860625533958	0.9908092476222148	1.0524144686431662	8.009488330602544E-7	-106506.37341909365	-110812.93058599588	-117609.26368714334	-916.5783819326768
8300	-335805.1274630908	-926.131525708819	-334878.995937382	1006491.9886963395	365084.5326540777	203618.75816122748	468387.8570767312	244541.62132503584	5885556.179185723	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	9.518449622441861E-7	-106497.60294169886	-110789.12293954522	-117592.2700561379	-910.6933153555073
8400	-335803.88991362817	-937.6574820730264	-334866.23243155517	1327912.3096492614	481673.2278235377	268643.8227769804	617966.1717010271	322635.284558708	4788155.437430581	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.214515009901399E-7	-106494.99907462367	-110783.96156050109	-117587.2717964304	-922.7024875864712
8500	-335802.59072227706	-939.0059151976677	-334863.5848070794	1342926.618261906	492305.0541547751	274573.5159875213	631606.3506368428	330410.4045935273	4788155.437430581	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.05871025022639E-7	-106493.65154699334	-110784.03794829956	-117585.89531178647	-924.0727314980678
8600	-335791.12530939275	-937.3794753457206	-334853.74583404703	1279336.2475469243	468993.38509345346	261571.88847286193	601698.4752274504	337660.9705715916	6162350.360243164	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.409568753956134E-7	-106487.66723452424	-110784.99574351894	-117581.08285600384	-922.1455172612856
8700	-335795.32847604185	-942.4606887204095	-334852.86778732145	1420126.0682078577	512530.91779037274	285854.09587481257	657555.2695267593	368705.4403613281	6802038.077609525	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.780154350457887E-7	-106486.82765716218	-110784.8308374589	-117581.20929270038	-927.2166502083744
8800	-335790.1374642678	-941.975471305815	-334848.16199296195	1420126.0682078577	512530.91779037274	285854.09587481257	657555.2695267593	368705.4403613281	6430172.871409902	2.8563667108022095	2.9262546305549706	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.780154350457887E-7	-106484.8820060399	-110781.40511754826	-117581.8748693738	-926.7876536553292
8900	-335750.3210179073	-941.5737854260755	-334808.7472324812	1420126.0682078577	512530.91779037274	285086.07290656574	660467.5323156915	367504.61373873905	6038069.849078459	2.8563667108022095	3.2294389804209622	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.780154350457887E-7	-106476.28942297302	-110750.31052823724	-117582.14728127095	-926.342538067926
9000	-335745.15692156873	-937.8145415539276	-334807.34238001483	1260533.403615249	475630.5426235463	260190.23162946207	602790.5834364637	338226.73199914966	4000208.323761569	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.428901405588106E-7	-106476.63157896031	-110750.66951865431	-117580.0412824002	-922.8979137674869
9100	-335738.94399923726	-933.6847822862431	-334805.25921695103	1204986.6361221403	454849.4707801849	248724.6677190977	576442.1696005018	324626.0514483858	4905116.097871558	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	7.771354547171001E-7	-106475.79805989857	-110749.86684226335	-117579.59431478911	-918.5192007538769
9200	-335757.9449018439	-952.430229499588	-334805.5146723443	1678047.755148532	630921.9340637218	346370.5387300168	802745.4078528252	452069.7579259126	6147823.4954402745	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.6933919120778589	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	5.580519591994088E-7	-106477.19165727383	-110749.08393627653	-117579.23907879397	-937.3696600415568
9300	-335742.7503632658	-943.4129653696409	-334799.33739789616	1431838.4757868792	534147.4296090011	295549.79154259455	685148.1464947197	385740.43626111664	5412161.026662609	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.540108072428915E-7	-106475.9482327368	-110745.95704496275	-117577.43212019661	-928.3213324345496
9400	-335743.9882205585	-943.311914052195	-334800.6763065063	1413703.9899392868	527382.358571607	291806.60150920576	676470.6248494904	380854.9658672741	6570102.100450251	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.624002224334281E-7	-106475.40720235818	-110747.12584840327	-117578.14325574487	-928.0136668911646
9500	-335762.1842759703	-965.3945692937283	-334796.7897066766	2109704.15111624	787025.2606076152	435469.9448457613	1005908.9116885569	568358.9408967636	7596850.76483172	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	4.438716380660962E-7	-106473.13760420575	-110748.94655512719	-117574.70554734369	-950.3510519044975
9600	-335755.9894208189	-959.9676393778408	-334796.02178144106	1860048.295387136	693525.2084185828	383735.31241681095	886405.0781423749	500836.8506973674	5736216.382165333	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	5.037137617850691E-7	-106478.5075156082	-110747.39233031911	-117570.12193551376	-945.0787096669678
9700	-335746.839843305	-952.3519361064141	-334794.4879071986	1679777.5286051114	627159.2635006198	347565.21105074184	802854.3584395626	452909.12231581524	6502293.444749863	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	5.562648049456014E-7	-106478.63679225445	-110746.38133090158	-117569.46978404255	-937.2385142305674
9800	-335745.20696119784	-952.225389377443	-334792.9815718204	1679777.5286051114	627159.2635006198	347565.21105074184	802854.3584395626	452909.12231581524	6502293.444749863	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	5.562648049456014E-7	-106476.0149710566	-110746.75060996367	-117570.21599080013	-937.1119675015963
9900	-335739.7254355194	-948.0475394679665	-334791.67789605143	1543950.7586812628	577047.2202777326	319793.63229460747	736247.3791165702	416720.2260746173	7117806.273479569	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	6.045720577478736E-7	-106472.78932128786	-110747.38861301838	-117571.49996174518	-932.7604798340975
10000	-335765.17609544203	-974.046058284091	-334791.1300371579	2481544.484857637	927526.755167995	514025.7844805881	1183419.8633246317	669822.4088452095	9880609.591642266	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	3.7612567339667966E-7	-106472.65524179197	-110747.38482807815	-117571.0899672878	-958.9051469536653
10100	-335763.5924547985	-976.4858461509127	-334787.1066086476	2639175.515858603	975967.4511614785	535798.1710362039	1227460.1264966729	698193.8113104147	9880609.591642266	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	3.6656672708781875E-7	-106472.21945450363	-110746.61606496986	-117568.27108917414	-961.370651832565
10200	-335760.03178284643	-978.4373543951652	-334781.59442845127	2730737.833851205	1009827.2083381832	554386.9015777992	1286318.0291762617	722416.6200578932	1.040617068102606E7	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	3.542756536588522E-7	-106469.82666553737	-110748.03400406097	-117563.73375885296	-963.3044064937684
10300	-335751.8478456157	-969.8112555290044	-334782.0365900867	2319498.6474800627	861022.281865247	470898.2504471482	1089719.227071614	613623.3044305876	1.040617068102606E7	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9567860625533958	0.9908092476222148	1.0524144686431662	4.1708751678283084E-7	-106471.34394930876	-110748.02982493218	-117562.66281584576	-954.5152500689344
10400	-335773.7742674892	-993.6071894541531	-334780.16707803507	3498976.5330805643	1303437.3461347907	712857.7027445693	1649644.5763160572	928918.5057102164	1.681868485838146E7	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9204399670577048	0.9908092476222148	1.0887673463921685	2.7551891658068625E-7	-106470.43650724806	-110742.45029138878	-117567.28027939821	-978.2453176402174
10500	-335755.9437255363	-976.0831262656046	-334779.8605992707	2599130.403578913	968829.9258848275	529529.1669182989	1225398.7224164659	690024.7280346432	1.1221870625815948E7	2.8563667108022095	3.2464202415327303	3.3859342204567167	0.695569166453461	0.683407602958633	0.7882182731384919	0.9204399670577048	0.9908092476222148	1.0887673463921685	3.7090644709790664E-7	-106466.63473773604	-110745.20963818404	-117568.01622335063	-960.8288840211493
