# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:28:17 EST 2016 [seed=1451770041623]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CPZ)	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SMM)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
53000	-335910.3855994963	-1148.9768506204482	-334761.40874887584	5.736417445597004E7	2.7862730011989523E7	2.1362546781517085E7	1.0624304948726352E7	1.480820340659416E7	2.017192945713862E8	2.779131783006376	3.2790069014900727	3.538747051107535	0.6928792373274614	0.6551723460806875	0.721576768655339	0.9285326433521601	1.008566523455417	1.0629008331924232	1.710333866136746E-8	-106462.22744099217	-110748.24905347917	-117550.93225440451	-1133.8731102816687
54000	-335901.1855348662	-1142.956463680906	-334758.2290711853	5.0543953304471254E7	2.463267948331139E7	1.8994625283318E7	9521899.981304679	1.3089601613971839E7	1.6428862271707347E8	2.779131783006376	3.2790069014900727	3.538747051107535	0.7072159466810454	0.6551723460806875	0.721576768655339	0.9285326433521601	1.016306850763577	1.0551605058842632	1.914615812524292E-8	-106463.17658078142	-110745.42073655367	-117549.6317538502	-1127.9452601074036
55000	-335900.7140383284	-1145.2112865905342	-334755.50275173783	5.4857181129309386E7	2.498241783243225E7	2.0006273635207072E7	1.0022802319215043E7	1.3784826228515804E7	1.8609077061839947E8	2.779131783006376	3.2790069014900727	3.597633063390888	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9285326433521601	1.016306850763577	1.0551605058842632	1.798854683441663E-8	-106461.7644755914	-110740.23745456987	-117553.50082157654	-1130.118401067499
56000	-335940.15955702146	-1176.9405353227871	-334763.2190216987	9.466172856306027E7	4.418456786196E7	3.5381690840909585E7	1.7728307005346652E7	2.4381586746342514E7	3.4378857297047424E8	2.779131783006376	3.2790069014900727	3.597633063390888	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9285326433521601	1.016306850763577	1.0551605058842632	1.0464027798998068E-8	-106468.19844629163	-110749.30912823317	-117545.71144717393	-1161.7751075387891
57000	-335888.387084901	-1133.0356914679362	-334755.35139343305	4.514501141996153E7	2.024192320116615E7	1.6213821896163212E7	8118519.262999961	1.11693274490243E7	1.7615519800882232E8	2.779131783006376	3.2790069014900727	3.597633063390888	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9285326433521601	1.016306850763577	1.0551605058842632	2.245053113447689E-8	-106467.75805384359	-110738.9202925849	-117548.67304700453	-1117.776317675251
58000	-335927.2609478391	-1170.5728798110429	-334756.6880680281	8.845376552102105E7	3.965919579838555E7	3.176958592294068E7	1.5902869318046533E7	2.195042398636875E7	3.2440343014126563E8	2.779131783006376	3.2790069014900727	3.597633063390888	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9285326433521601	1.016306850763577	1.0551605058842632	1.1458114419052311E-8	-106464.66758030491	-110739.27765797716	-117552.74282974601	-1155.3748270301842
59000	-335952.44916785206	-1197.1354897265826	-334755.3136781255	1.3616360419621146E8	6.3252848930842124E7	5.066543908816551E7	2.5908731141209126E7	3.501176472059033E7	5.78340899010549E8	2.779131783006376	3.2790069014900727	3.5446015086039644	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9285326433521601	1.016306850763577	1.0551605058842632	7.181653885418269E-9	-106467.16307695831	-110739.84279877713	-117548.30780239009	-1181.8434062952406
60000	-335978.27879225963	-1222.972704784296	-334755.3060874753	2.24488924171937E8	9.949162563527727E7	7.969190383918816E7	4.075547801539031E7	5.5372558058508486E7	7.304731516364771E8	2.779131783006376	3.290590463301524	3.4656384126372477	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9388276824314841	1.0060118116842531	1.0551605058842632	4.563203596055997E-9	-106463.57300522107	-110739.81739810512	-117551.91568414913	-1207.9223834833758
61000	-335964.83703582466	-1216.09260616525	-334748.7444296594	1.8880515742469576E8	8.502922708486879E7	6.81068070495332E7	3.483267964836031E7	4.732070379289367E7	9.57502370482637E8	2.779131783006376	3.290590463301524	3.4656384126372477	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9388276824314841	1.0060118116842531	1.0551605058842632	5.164588470185809E-9	-106453.30103840807	-110754.34253443967	-117541.10085681167	-1200.647972442279
62000	-336018.7627127373	-1273.0918297598969	-334745.6708829774	5.49763335688455E8	2.424067456584698E8	1.9417702771169627E8	9.930020516274261E7	1.3489617866206476E8	2.2522721659570518E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9388276824314841	1.0060118116842531	1.0551605058842632	1.8151669780393001E-9	-106449.30036369945	-110754.49095244055	-117541.87956683741	-1257.8281125376254
63000	-336028.4671601991	-1288.5773632701082	-334739.889796929	6.834108083831456E8	3.094634042865024E8	2.478796578227277E8	1.267719760511684E8	1.7219757335771886E8	2.03198163748481E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9142351003370288	1.0060118116842531	1.0797530879787185	1.4409224576696461E-9	-106450.33713865285	-110750.27073366975	-117539.28192460643	-1273.6472371773768
64000	-336020.23357739474	-1284.545055216489	-334735.6885221783	6.460346745884184E8	3.0565975398618513E8	2.3878597633512914E8	1.2212332568133937E8	1.6588161228530654E8	2.4417698641206017E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.7072159466810454	0.6551723460806875	0.7373765634730058	0.9142351003370288	1.0060118116842531	1.0797530879787185	1.4775462624130689E-9	-106452.52761606817	-110748.08738178853	-117535.07352432157	-1269.4061433085405
65000	-336009.30023601523	-1267.2014231898859	-334742.09881282534	4.938943138618697E8	2.2117959676850626E8	1.7278788618071854E8	8.837371745324557E7	1.2003371668445694E8	1.5460967321033301E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.742557290204237	0.928023501114833	1.0060118116842531	1.0659646872009143	2.0521106473115675E-9	-106452.78498522085	-110747.42528558579	-117541.88854201871	-1252.1913433145678
66000	-335995.2513989629	-1252.9482199155384	-334742.30317904736	3.760705540862159E8	1.7295499091288665E8	1.3483764546477637E8	6.910388532040207E7	9.474699991212969E7	1.5492172073152099E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.742557290204237	0.928023501114833	1.0060118116842531	1.0659646872009143	2.6665422693137926E-9	-106456.5921192214	-110751.30516077539	-117534.40589905057	-1237.6744719402677
67000	-335977.4326466263	-1240.8239616381966	-334736.6086849881	2.9836749775004673E8	1.3955679202932835E8	1.1184803012091355E8	5.5754226262844704E7	7.644428783942908E7	1.185252250682867E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.742557290204237	0.928023501114833	1.0060118116842531	1.0659646872009143	3.304748486332841E-9	-106454.68670899008	-110746.15475878974	-117535.76721720831	-1225.6036446282737
68000	-335967.1863112523	-1229.348050315902	-334737.8382609364	2.2499669395209196E8	1.0543838885244742E8	8.450012941921204E7	4.196168970457476E7	5.712580792099017E7	1.312862772633253E9	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.928023501114833	1.0035532130055453	1.068423285879622	4.3741148600770015E-9	-106456.2201666965	-110747.42399604202	-117534.19409819784	-1213.7454153838144
69000	-335959.5712231694	-1222.0473195297852	-334737.5239036396	2.140916149042194E8	9.978034189395283E7	8.00330901638718E7	3.970845791712029E7	5.406270985791775E7	9.22276912373337E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.928023501114833	1.0035532130055453	1.068423285879622	4.659171945650439E-9	-106449.2068719808	-110751.18124075704	-117537.13579090171	-1206.7347340118242
70000	-335964.1790458897	-1219.3225118846456	-334744.8565340051	2.04904967816926E8	9.567271462565693E7	7.67392593769657E7	3.807034932938841E7	5.182821678537709E7	7.83760661012195E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9213101969397353	1.0191759900108839	1.059513813049381	4.859218603797253E-9	-106456.24552039187	-110755.16445198351	-117533.44656162971	-1204.1306703238392
71000	-335915.527739468	-1170.6226084300579	-334744.9051310379	8.753808197357683E7	4.001306747021509E7	3.2048846888826907E7	1.629231007046458E7	2.16760892713679E7	3.404412457040441E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9213101969397353	1.0038935385001686	1.0747962645600964	1.1336885873486417E-8	-106456.95430872994	-110750.23009720522	-117537.72072510274	-1155.4182911875862
72000	-335942.4911354522	-1199.1469372670476	-334743.34419818514	1.3993665990826735E8	6.672200121715204E7	5.343745465741825E7	2.6283959386668544E7	3.6162295006844915E7	5.393938746994874E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9086645295826027	1.016539205857301	1.0747962645600964	6.921472262731347E-9	-106458.93787746731	-110754.86903053429	-117529.53729018357	-1183.9753562387882
73000	-335895.76403595903	-1154.0302854869049	-334741.73375047214	6.4210984554071374E7	2.9796807707213096E7	2.386327100128921E7	1.17399110076945E7	1.6147043339734256E7	2.3863614122586963E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9086645295826027	1.016539205857301	1.0747962645600964	1.5563638662311718E-8	-106463.23934071958	-110754.73277816243	-117523.76163159014	-1138.864712015253
74000	-335877.89670999255	-1142.6938740893397	-334735.2028359032	5.0851941886987224E7	2.40472203201727E7	1.9259580111680612E7	9475179.329181178	1.3025103374422206E7	2.279395648232265E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9468025988663644	0.9835459034450768	1.069651497688559	1.8735324301079564E-8	-106461.37528198908	-110748.52633131102	-117525.30122260313	-1127.3888721306591
75000	-335887.219395181	-1149.7543856496582	-334737.46500953136	5.7363706938714325E7	2.7673696777990527E7	2.185162329740463E7	1.0742292801222976E7	1.4646417996076284E7	2.616441564579144E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9468025988663644	0.9835459034450768	1.069651497688559	1.711781689247943E-8	-106461.04989925929	-110751.1261142431	-117525.28899602893	-1134.401679425578
76000	-335897.0608166712	-1159.344065856863	-334737.7167508143	7.081205158995444E7	3.3120899218697447E7	2.6151757171240088E7	1.2861418591614908E7	1.753184554087471E7	2.9463709253762794E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9468025988663644	0.9735023284189	1.0796950727147356	1.4147303479972923E-8	-106460.47120750617	-110746.60881885039	-117530.63672445771	-1144.0630058373545
77000	-335874.9295375893	-1135.5137282975265	-334739.41580929176	4.4591611905728556E7	2.1488409863227718E7	1.6963198239211023E7	8346914.296179487	1.137586982749384E7	1.5138264947351936E8	2.779131783006376	3.290590463301524	3.4906308449472805	0.728125362921982	0.6551723460806875	0.7369203419218938	0.9468025988663644	0.9735023284189	1.0796950727147356	2.1766752630359778E-8	-106461.16790532193	-110749.26005843176	-117528.98784553808	-1120.4681731502535
78000	-335847.3938471523	-1104.8114101794515	-334742.5824369728	2.702225022123184E7	1.2457175033552807E7	9834050.0297952	4931106.332105667	6596251.847798371	9.278792544532892E7	2.7813737096358193	3.290590463301524	3.4906308449472805	0.7286745591878561	0.6551723460806875	0.7369203419218938	0.9468025988663644	0.9735023284189	1.0796950727147356	3.753641789115205E-8	-106460.97283783901	-110752.90860410087	-117528.70099503292	-1089.7101482592818
79000	-335809.5319850549	-1064.4174340484226	-334745.11455100647	1.2962416708995463E7	6048790.390215763	4775467.001968523	2382087.2024134966	3201071.244650071	5.0152413847732216E7	2.7813737096358193	3.290590463301524	3.4906308449472805	0.7286745591878561	0.6551723460806875	0.7369203419218938	0.8955804179942886	1.024724509290976	1.0796950727147356	7.723235572608373E-8	-106464.43825826948	-110752.97468936884	-117527.70160336819	-1049.2106366275132
80000	-335808.32742819394	-1063.443234539165	-334744.88419365475	1.2812642836974185E7	5807700.907286619	4588557.969528447	2282877.0287223663	3078290.504811633	5.8977752268081725E7	2.7813737096358193	3.290590463301524	3.4906308449472805	0.7286745591878561	0.6551723460806875	0.7369203419218938	0.8955804179942886	1.024724509290976	1.0796950727147356	7.771302138318405E-8	-106463.64420749222	-110751.68844586019	-117529.55154030235	-1048.0681453319614
81000	-335770.5387404405	-1026.909473864078	-334743.62926657643	6690721.378853387	3047027.455160652	2393233.8922176063	1191562.4707046493	1625600.540214345	3.0150397546891835E7	2.7813737096358193	3.290590463301524	3.4906308449472805	0.7286745591878561	0.6551723460806875	0.7369203419218938	0.8955804179942886	1.024724509290976	1.0796950727147356	1.5116260503445257E-7	-106460.48423827236	-110745.39988177844	-117537.7451465256	-1011.5406788907006
82000	-335789.38639954675	-1055.0779478426596	-334734.3084517041	1.0610812448823715E7	5066680.376656593	3982510.6555869314	1982574.8015747808	2697066.455995348	4.700644469921569E7	2.8230018440883513	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6551723460806875	0.7369203419218938	0.9229895355904784	0.9973153916947862	1.0796950727147356	9.028668782966101E-8	-106454.89978036928	-110747.53520215774	-117531.87346917705	-1039.7732419744964
83000	-335789.833928273	-1047.9928885735653	-334741.84103969944	9176226.133967888	4498186.042521478	3540905.8875785503	1755015.464705905	2395729.824483308	3.966528930561381E7	2.8230018440883513	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9306528129066916	1.0098483190687244	1.0594988680245845	1.0347162814148408E-7	-106458.94185277162	-110755.80706674578	-117527.09212018206	-1032.7218198229962
84000	-335876.39446191274	-1137.7696938735176	-334738.6247680392	4.742813818558593E7	2.2318343297347978E7	1.785208522395657E7	8705622.941442879	1.1868323238872105E7	1.782268282183238E8	2.8230018440883513	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9306528129066916	1.0098483190687244	1.0594988680245845	2.064614117822347E-8	-106460.65078218616	-110749.98845875611	-117527.98552709699	-1122.60620179642
85000	-335920.60540185147	-1181.292425204085	-334739.3129766474	1.0190445831909785E8	4.81665999064015E7	3.852500969655521E7	1.8779129920632668E7	2.5615545392498195E7	3.6694021909694046E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9306528129066916	1.0098483190687244	1.0594988680245845	9.507666781251703E-9	-106459.51680577267	-110750.7129293886	-117529.08324148615	-1166.1735490914257
86000	-335934.8468852633	-1192.1447275198607	-334742.7021577434	1.2373258114505686E8	5.897375052504981E7	4.717154349517901E7	2.2991112353630662E7	3.1365182448836517E7	4.854462134958012E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9318225702497238	0.9727398675226457	1.095437562227631	7.870151306082053E-9	-106456.4581517998	-110749.12442171543	-117537.11958422816	-1176.9348140490495
87000	-335915.33873844816	-1177.0229253746431	-334738.31581307354	8.922223651887378E7	4.224061382317673E7	3.377630469468691E7	1.6463825357280545E7	2.2463112653847456E7	2.5059701916606027E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9318225702497238	0.9727398675226457	1.095437562227631	1.098017173406832E-8	-106455.71186430225	-110747.97211232995	-117534.63183644133	-1162.1415534771497
88000	-335905.19889873656	-1166.2221143042532	-334738.9767844323	8.268872918134524E7	3.697271827140452E7	2.956331477267773E7	1.44097055638622E7	1.966079870339818E7	3.108989933763406E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9318225702497238	0.9727398675226457	1.095437562227631	1.236068550777539E-8	-106453.82066637508	-110747.22158816471	-117537.9345298925	-1151.0068090692096
89000	-335909.81612540816	-1168.3994595000113	-334741.4166659082	8.477062081933442E7	3.83525970895404E7	3.0670665741699923E7	1.4945711528251719E7	2.0389818626585715E7	3.372924430987988E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9318225702497238	0.9727398675226457	1.095437562227631	1.2046600141372575E-8	-106459.63007675648	-110746.17577490464	-117535.61081424708	-1153.1283847061984
90000	-335934.6595761595	-1193.2268608527386	-334741.43271530676	1.247031023195482E8	5.9900092050473824E7	4.673701877148931E7	2.335884644459765E7	3.184833108851372E7	5.367973261392459E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9318225702497238	0.9727398675226457	1.095437562227631	7.71233222982202E-9	-106460.22000305634	-110747.54559532335	-117533.66711692704	-1177.9366316684884
91000	-335970.1594569441	-1230.5404643269856	-334739.6189926171	2.4172312035587624E8	1.1701353244750383E8	9.377840437802625E7	4.56251105559947E7	6.222067001730404E7	9.61046768333197E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9371063162799955	1.0106705499324227	1.0522231337875823	3.923209804971147E-9	-106460.35068257224	-110747.9704442631	-117531.29786578176	-1215.3430672521063
92000	-335944.1553483616	-1206.1346318646044	-334738.020716497	1.6018860067398384E8	7.565189739948323E7	6.062453921377771E7	2.9847539394656595E7	4.0221593796581075E7	6.538733814772801E8	2.8447990679001753	3.2657972943953832	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9253884126503525	0.9957600906670571	1.0788514966825908	5.978409747669633E-9	-106455.40504379124	-110751.81603148075	-117530.79964122498	-1190.901520924308
93000	-335939.4990276989	-1203.9558045394785	-334735.5432231594	1.5821953078245002E8	7.276680570285267E7	5.8321092099874765E7	2.8708087597517654E7	3.8459300811731786E7	6.089059863441453E8	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.7286745591878561	0.6628062192083293	0.7369203419218938	0.9253884126503525	1.008201820933848	1.0664097664157999	6.336962096381976E-9	-106453.1797038314	-110746.22989294221	-117536.13362638575	-1188.7016064217537
94000	-335953.67156690214	-1217.6487048869485	-334736.0228620152	2.0366218924133635E8	9.287016670031963E7	7.263591621201661E7	3.663297910239727E7	4.9464901841323815E7	7.522584859757293E8	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.700339642496968	0.6628062192083293	0.7369203419218938	0.9253884126503525	1.008201820933848	1.0664097664157999	4.963903922417227E-9	-106452.82899887174	-110741.21469355767	-117541.97916958577	-1202.4270534247048
95000	-335994.28185733856	-1263.7116664846912	-334730.57019085385	4.4427352299627364E8	2.073106548951211E8	1.621445220242407E8	8.193450545094323E7	1.1040179722126116E8	1.4248609123057096E9	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.700339642496968	0.6586669446425347	0.7369203419218938	0.9253884126503525	1.008201820933848	1.0664097664157999	2.2489207105045018E-9	-106450.65400342905	-110742.15411591808	-117537.76207150669	-1248.6422158894266
96000	-335955.43297479517	-1224.1964352183634	-334731.2365395768	2.2281925502457544E8	1.0390551320996745E8	8.322412268435092E7	4.106738269917806E7	5.533510266854776E7	9.591889863605789E8	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.700339642496968	0.6586669446425347	0.7369203419218938	0.9253884126503525	1.008201820933848	1.0664097664157999	4.420171450692635E-9	-106450.44078447753	-110748.5017089057	-117532.29404619354	-1208.8476736439902
97000	-335967.05425134953	-1215.758935268659	-334751.29531608085	1.950515784837983E8	8.931203798138602E7	6.932014898422973E7	3.606833089040553E7	4.776929834305914E7	7.14963579584512E8	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.700339642496968	0.6586669446425347	0.7369203419218938	0.9277257180445926	0.9800293206743611	1.0922449612810468	5.031823313364564E-9	-106455.41141337284	-110762.04875942632	-117533.83514328169	-1200.5745558949031
98000	-335936.69426285883	-1195.486770873289	-334741.2074919855	1.3732033588650972E8	6.167387210435905E7	4.786934315847559E7	2.4906937642370217E7	3.2988845394247606E7	5.744434958682983E8	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.700339642496968	0.6586669446425347	0.7369203419218938	0.9277257180445926	0.9800293206743611	1.0922449612810468	7.531570859966146E-9	-106445.90671155707	-110757.17666329413	-117538.1241171343	-1180.118303458218
99000	-335939.12613250135	-1190.704160287846	-334748.4219722135	1.2380841984854905E8	5.6879090593066886E7	4.415271289663724E7	2.2973630058863435E7	3.042744427507278E7	4.769673608652383E8	2.8447990679001753	3.3662596863513237	3.4906308449472805	0.700339642496968	0.6586669446425347	0.7369203419218938	0.9084935587411606	0.9950517116803759	1.0964547295784641	8.178057847233918E-9	-106447.72130956853	-110755.81979368636	-117544.88086895861	-1175.43937783818
