3809000	-336270.2306	-1455.7921  	-334814.4385	1.5425E10   	6.45336E-11 	1.89 hours/million states
3810000	-336268.9659	-1447.4996  	-334821.4663	1.26711E10  	7.63286E-11 	1.89 hours/million states
3811000	-336268.9102	-1449.5451  	-334819.3652	1.29289E10  	7.45196E-11 	1.89 hours/million states
3812000	-336305.9427	-1481.3343  	-334824.6083	2.23445E10  	4.2435E-11  	1.89 hours/million states
3813000	-336299.5879	-1471.6758  	-334827.9121	2.03354E10  	4.92085E-11 	1.89 hours/million states
3814000	-336245.7855	-1423.3026  	-334822.4829	8.25542E9   	1.16603E-10 	1.89 hours/million states
3815000	-336247.3086	-1427.6596  	-334819.6489	8.94359E9   	1.08835E-10 	1.89 hours/million states
3816000	-336233.1714	-1414.8200  	-334818.3513	7.34621E9   	1.36218E-10 	1.89 hours/million states
3817000	-336257.0227	-1441.0688  	-334815.9539	1.15192E10  	8.62363E-11 	1.89 hours/million states
3818000	-336230.3476	-1408.8731  	-334821.4744	6.48564E9   	1.51923E-10 	1.89 hours/million states
3819000	-336245.9695	-1431.6235  	-334814.3459	9.63094E9   	9.78373E-11 	1.89 hours/million states
3820000	-336207.0097	-1392.7164  	-334814.2932	4.80561E9   	2.00973E-10 	1.89 hours/million states
3821000	-336183.7047	-1377.6545  	-334806.0502	3.66545E9   	2.6727E-10  	1.89 hours/million states
3822000	-336188.7714	-1374.3551  	-334814.4163	3.53828E9   	2.78968E-10 	1.89 hours/million states
3823000	-336195.4954	-1378.6333  	-334816.8621	3.79239E9   	2.56261E-10 	1.89 hours/million states
3824000	-336181.4427	-1371.4265  	-334810.0162	3.30241E9   	2.99564E-10 	1.89 hours/million states
3825000	-336215.5621	-1394.4595  	-334821.1027	5.15507E9   	1.94517E-10 	1.89 hours/million states
3826000	-336153.3925	-1335.5300  	-334817.8624	1.81497E9   	5.52661E-10 	1.89 hours/million states
3827000	-336192.8744	-1382.7507  	-334810.1236	4.00722E9   	2.47764E-10 	1.89 hours/million states
3828000	-336205.5961	-1395.0766  	-334810.5195	5.16736E9   	1.91608E-10 	1.89 hours/million states
3829000	-336183.4287	-1374.5504  	-334808.8783	3.60239E9   	2.79016E-10 	1.89 hours/million states
